dataset_name,classifier_name,train_time_0,train_time_1,train_time_2,train_time_3,train_time_4,train_time,train_time_std
SemgHandSubjectCh2,EAP_FastWWSearch_NoLb,2162.277997896,2181.359448344,2172.375355679,2212.15858844,2166.437073845,2178.9216928408,17.81216833564803
FiftyWords,EAP_FastWWSearch_NoLb,41.002219127,41.536198678,42.263860208,41.638858348,41.240473282,41.5363219286,0.4272277858141751
WordSynonyms,EAP_FastWWSearch_NoLb,15.067869334,15.06113171,15.219245533,15.114309192,15.004581331,15.09342742,0.0719111982040686
CBF,EAP_FastWWSearch_NoLb,0.089018908,0.078393919,0.153942171,0.082281956,0.112752922,0.1032779752,0.0280000193769547
SonyAIBORobotSurface2,EAP_FastWWSearch_NoLb,0.015848945,0.128466064,0.196705114,0.225518816,0.146841492,0.1426760862,0.0722308144867505
Strawberry,EAP_FastWWSearch_NoLb,52.844751794,53.470651468,54.434123075,53.581680557,53.073272144,53.48089580759999,0.5458463140273354
AllGestureWiimoteX,EAP_FastWWSearch_NoLb,53.0898093,54.368743213,54.18093011,53.874965205,53.218667429,53.7466230514,0.510346797435155
AllGestureWiimoteY,EAP_FastWWSearch_NoLb,51.321409792,52.710305669,52.856844849,52.27013443,52.288634489,52.2894658458,0.5360097029258007
AllGestureWiimoteZ,EAP_FastWWSearch_NoLb,50.030384132,50.483265534,51.032095063,50.494316381,50.546002293,50.5172126806,0.3176826701341066
EthanolLevel,EAP_FastWWSearch_NoLb,1817.680233197,1830.12442995,1851.859212935,1840.242830844,1813.520409479,1830.685423281,14.16870346290287
Symbols,EAP_FastWWSearch_NoLb,0.316961904,0.327464933,0.361380851,0.319675731,0.310395527,0.3271757892,0.0179567334460464
PLAID,EAP_FastWWSearch_NoLb,1532.960808009,1549.191799937,1549.689416315,1561.26881833,1540.355966394,1546.693361797,9.554141332363526
ItalyPowerDemand,EAP_FastWWSearch_NoLb,0.01413513,0.204853701,0.25845837,0.268211209,0.269900897,0.2031118613999999,0.0974445230521997
SwedishLeaf,EAP_FastWWSearch_NoLb,12.817679157,12.860419539,13.101652304,12.877215473,13.192869631,12.969967220799996,0.1488769164739932
MedicalImages,EAP_FastWWSearch_NoLb,4.389731048,4.456470058,4.400437892,4.50982405,4.454971948,4.442286999199999,0.0434437477520494
TwoLeadECG,EAP_FastWWSearch_NoLb,0.014627474,0.108872235,0.156362485,0.184541414,0.081954273,0.1092715762,0.0593076770457366
ShapesAll,EAP_FastWWSearch_NoLb,243.025686118,245.282051746,248.896370211,244.359365148,242.358419491,244.7843785428,2.2941258399812434
MoteStrain,EAP_FastWWSearch_NoLb,0.016149952,0.020564837,0.034606213,0.017267315,0.033082696,0.0243342026,0.007914307419966
HandOutlines,EAP_FastWWSearch_NoLb,17472.551577318,17323.32773822,17621.210620509,17353.942991686,17180.492339947,17390.305053535998,148.26422806992096
CinCECGTorso,EAP_FastWWSearch_NoLb,13.648808035,13.845066794,13.631295734,13.480571721,13.818219409,13.6847923386,0.1336813387362077
Phoneme,EAP_FastWWSearch_NoLb,185.449622364,183.567158337,187.189008508,187.288310381,182.315371892,185.1618942964,1.9677142786266364
InsectWingbeatSound,EAP_FastWWSearch_NoLb,9.349777474,9.427366269,9.458782165,9.358979462,9.2907957,9.377140214,0.0595348172338821
FaceAll,EAP_FastWWSearch_NoLb,21.431370188,21.922828625,21.889596458,21.947281915,21.626251939,21.763465825,0.2020935210111235
FacesUCR,EAP_FastWWSearch_NoLb,2.880469587,2.922640396,2.966103123,2.929549752,2.839326692,2.90761791,0.0436530017671736
Mallat,EAP_FastWWSearch_NoLb,7.869835442,7.878388333,8.011557245,7.919664692,7.852888252,7.906466792799999,0.0569545494009461
MixedShapesSmallTrain,EAP_FastWWSearch_NoLb,27.995546912,28.065039073,28.848134438,28.145410673,28.212619473,28.253350113800003,0.3062684571547504
PhalangesOutlinesCorrect,EAP_FastWWSearch_NoLb,60.319541686,61.537751302,62.921009451,62.049952214,61.437527749,61.6531564804,0.8489099521282194
FreezerSmallTrain,EAP_FastWWSearch_NoLb,0.202359374,0.243917533,0.220498043,0.227607649,0.215788009,0.2220341216,0.0136997595262191
MixedShapesRegularTrain,EAP_FastWWSearch_NoLb,652.388267331,653.921862973,668.61716011,653.813034737,649.627801841,655.6736253983998,6.65448901348511
FreezerRegularTrain,EAP_FastWWSearch_NoLb,4.84225053,5.027727396,5.0060906,4.943194287,4.823395256,4.928531613800001,0.0831483886616738
Yoga,EAP_FastWWSearch_NoLb,41.800907292,42.304924147,42.869406502,42.349959764,41.797596285,42.224558798,0.3999475313065551
MelbournePedestrian,EAP_FastWWSearch_NoLb,3.60869192,3.751455117,3.987769761,3.991514579,3.801553104,3.8281968962,0.146231181086512
NonInvasiveFetalECGThorax1,EAP_FastWWSearch_NoLb,4458.561588709,4445.439515218,4472.274458952,4485.081252802,4406.225838877,4453.5165309116,27.11196000363036
NonInvasiveFetalECGThorax2,EAP_FastWWSearch_NoLb,4402.582779937,4389.285723216,4418.429550062,4431.218360091,4352.049579856,4398.7131986324,27.30078498744724
ChlorineConcentration,EAP_FastWWSearch_NoLb,25.142201856,25.507518354,25.674287397,25.893590085,25.038442863,25.451208111,0.3207793752144148
FordB,EAP_FastWWSearch_NoLb,11736.968400347,11733.584785219,11764.282880467,11741.335568574,11591.150791589,11713.4644852392,62.09220036495918
UWaveGestureLibraryAll,EAP_FastWWSearch_NoLb,1760.679021021,1757.947687092,1768.399875384,1787.660384183,1748.161177948,1764.5696291255997,13.236902759244328
UWaveGestureLibraryX,EAP_FastWWSearch_NoLb,194.167279332,193.789719628,195.861889939,193.360194881,192.7760765,193.991032056,1.0436255610864662
UWaveGestureLibraryY,EAP_FastWWSearch_NoLb,190.457960616,189.098769639,191.036985285,193.56646137,188.38370955,190.508777292,1.7963881779220827
UWaveGestureLibraryZ,EAP_FastWWSearch_NoLb,192.561818472,192.94585005,194.820767957,192.744860498,190.995911714,192.8138417382,1.218057695939285
FordA,EAP_FastWWSearch_NoLb,11155.719868273,11131.071673813,11173.575718588,11147.685171613,10994.663016696,11120.543089796602,64.40994015062412
ECG5000,EAP_FastWWSearch_NoLb,15.267629645,15.687644756,15.435593194,15.846368527,15.58505721,15.5644586664,0.1998930014257868
TwoPatterns,EAP_FastWWSearch_NoLb,63.426425153,64.682450673,64.274640617,64.443726994,63.277803942,64.0210094758,0.5632776039793247
Wafer,EAP_FastWWSearch_NoLb,55.455151986,56.070062999,56.662976535,55.777134496,55.185301081,55.8301254194,0.511941903729718
StarLightCurves,EAP_FastWWSearch_NoLb,2469.350538133,2459.466377078,2495.534497378,2502.51440558,2445.300959808,2474.4333555954,21.597895806661985
ElectricDevices,EAP_FastWWSearch_NoLb,1918.917475083,1948.272375624,1949.968480834,1956.339960194,1932.666848451,1941.2330280372,13.604729218604827
Crop,EAP_FastWWSearch_NoLb,449.66171687,455.094445503,454.705821884,459.998385995,451.0858816,454.1092503704,3.603602041959694
BeetleFly,EAP_FastWWSearch_EA,0.464460925,0.813957759,0.543467468,0.687053347,0.952515247,0.6922909492,0.1769756360252321
BirdChicken,EAP_FastWWSearch_EA,0.407298111,0.607841373,0.768403114,0.474188179,0.648564048,0.581258965,0.1280516013618859
Coffee,EAP_FastWWSearch_EA,0.176891852,0.51323638,0.343198253,0.400865653,0.512785879,0.3893956034,0.1248881897077661
Beef,EAP_FastWWSearch_EA,0.915467277,0.882130648,0.657149572,0.877491269,1.080826088,0.8826129708,0.1350763146736567
OliveOil,EAP_FastWWSearch_EA,0.329204351,0.415834178,0.517860616,0.468986541,0.561476248,0.4586723868,0.0809633825348526
Rock,EAP_FastWWSearch_EA,18.923388902,34.784506804,26.289965292,22.260972366,26.057901249,25.66334692260001,5.305602096317829
PickupGestureWiimoteZ,EAP_FastWWSearch_EA,1.194430602,1.915450808,1.529826461,1.409462551,1.550553053,1.519944695,0.2347872803980458
ShakeGestureWiimoteZ,EAP_FastWWSearch_EA,1.496213368,1.844586022,1.908172971,1.811777558,2.036143186,1.819378621,0.1788855965146553
Wine,EAP_FastWWSearch_EA,0.112800536,0.343957666,0.188476335,0.182282831,0.345847344,0.2346729423999999,0.0938452259126135
FaceFour,EAP_FastWWSearch_EA,0.436910024,0.59740442,0.580256316,0.451475777,0.499031933,0.513015694,0.0654485114957871
Car,EAP_FastWWSearch_EA,2.152050843,2.235728717,2.311283821,2.418454465,2.319468825,2.2873973342,0.0891778391651436
Meat,EAP_FastWWSearch_EA,0.878242353,0.929409435,0.891152024,0.946274106,0.934320505,0.9158796846,0.0263627190701918
Lightning2,EAP_FastWWSearch_EA,11.769673916,11.444378246,11.099202493,11.872801048,9.991807534,11.2355726474,0.6783026542746333
Herring,EAP_FastWWSearch_EA,1.371954875,1.576047281,1.537893186,1.564245026,1.570117887,1.5240516510000002,0.0771572010805804
Lightning7,EAP_FastWWSearch_EA,4.278327936,4.481127215,4.297403357,4.014427372,4.370580606,4.288373297200001,0.1543638141811102
DodgerLoopDay,EAP_FastWWSearch_EA,2.641727681,3.077335555,3.124077167,3.344083292,2.994721759,3.0363890908,0.2287073798612103
DodgerLoopGame,EAP_FastWWSearch_EA,0.222842982,0.375056293,0.390040384,0.270555076,0.344789072,0.3206567614,0.0639272693906535
DodgerLoopWeekend,EAP_FastWWSearch_EA,0.222801906,0.316195878,0.367896836,0.271804695,0.526582896,0.3410564422,0.104439895895596
HouseTwenty,EAP_FastWWSearch_EA,52.953686263,61.229058464,62.883221758,60.506034226,52.198538963,57.95410793479999,4.464629501569877
ToeSegmentation2,EAP_FastWWSearch_EA,1.347300484,1.595209493,1.568451654,1.75904773,1.679999078,1.5900016878,0.1386156514568587
BME,EAP_FastWWSearch_EA,0.116479029,0.478819809,0.265470137,0.255520919,0.297413735,0.2827407258,0.1160555444690851
UMD,EAP_FastWWSearch_EA,0.185383442,0.456072341,0.380228303,0.323771368,0.563338329,0.3817587566,0.1268241251879632
ECG200,EAP_FastWWSearch_EA,0.490664347,1.052753945,0.969659406,0.917468142,0.997682473,0.8856456626,0.2022664796152021
GunPoint,EAP_FastWWSearch_EA,0.295890304,0.70528348,0.453701363,0.525848669,0.757548876,0.5476545384,0.1682797914293514
ShapeletSim,EAP_FastWWSearch_EA,0.822791222,0.885879078,0.957215952,0.885858386,0.887799704,0.8879088683999999,0.042549068506419
Trace,EAP_FastWWSearch_EA,0.689579212,0.84383907,0.889246817,0.8033384,0.803421391,0.8058849779999999,0.0662258179659108
ACSF1,EAP_FastWWSearch_EA,18.93112649,20.286803519,23.781198981,21.627850826,21.381853586,21.2017666804,1.6037714579738411
Fungi,EAP_FastWWSearch_EA,0.098834234,0.481790182,0.315519502,0.323945404,0.323449849,0.3087078342,0.1220658318554872
Plane,EAP_FastWWSearch_EA,0.248954709,0.483106347,0.554512707,0.277685816,0.549718965,0.4227957088,0.1329464763423326
ArrowHead,EAP_FastWWSearch_EA,0.233157745,0.250835976,0.246135412,0.261037482,0.263405067,0.2509143364,0.0109237102184224
Ham,EAP_FastWWSearch_EA,5.784387944,6.815688893,6.900153592,6.568261565,6.536666005,6.5210315998,0.3938719043736904
Worms,EAP_FastWWSearch_EA,149.072904754,159.204330113,159.271281501,161.35767475,154.579828442,156.69720391200002,4.410096647136394
WormsTwoClass,EAP_FastWWSearch_EA,149.398208669,159.658378611,159.160997935,160.675898432,155.077756576,156.7942480446,4.159800477962849
InsectEPGSmallTrain,EAP_FastWWSearch_EA,1.455139996,1.345623999,1.263754701,1.275483885,1.398249912,1.3476504986,0.0726153211957219
ToeSegmentation1,EAP_FastWWSearch_EA,0.991475619,1.098523719,1.250043929,1.178605378,0.985069403,1.1007436096,0.1036127251913532
SmoothSubspace,EAP_FastWWSearch_EA,0.160506254,0.547126344,0.563852273,0.554911391,0.632604299,0.4918001122,0.1684143573537355
GesturePebbleZ1,EAP_FastWWSearch_EA,10.384079227,12.175276687,12.387753565,11.539856865,13.228850318,11.9431633324,0.9484648083725388
GesturePebbleZ2,EAP_FastWWSearch_EA,14.060442638,13.490326355,13.22582449,15.307942233,14.567831869,14.130473517,0.7497729630101445
InsectEPGRegularTrain,EAP_FastWWSearch_EA,9.867479764,10.567008359,10.004579166,9.175084269,10.677066749,10.0582436614,0.5405598553856789
PigAirwayPressure,EAP_FastWWSearch_EA,56.057572127,65.921872623,75.958758586,72.317063704,69.626673844,67.9763881768,6.805326654250283
PigArtPressure,EAP_FastWWSearch_EA,55.173074042,61.704643196,63.415579915,62.079362672,61.91793783,60.858119531,2.904878578511277
PigCVP,EAP_FastWWSearch_EA,162.80944502,175.85633438,186.578203045,184.982780167,179.730276163,177.991407755,8.493368421298396
DiatomSizeReduction,EAP_FastWWSearch_EA,0.04533852,0.047875265,0.046211801,0.049040065,0.0543847,0.0485700701999999,0.0031786135154752
GestureMidAirD1,EAP_FastWWSearch_EA,11.51176469,12.609819372,11.858161007,13.104149228,13.215576002,12.4598940598,0.6737402299799526
GestureMidAirD2,EAP_FastWWSearch_EA,9.82267055,10.46246109,10.501413858,10.466696124,11.204016369,10.4914515982,0.4373943695809608
GestureMidAirD3,EAP_FastWWSearch_EA,16.836522261,18.013838125,17.51222286,20.066037516,18.412260949,18.1681763422,1.0852513237374677
Fish,EAP_FastWWSearch_EA,9.091527135,9.507584261,9.316593994,10.349485786,9.485216472,9.5500815296,0.4265792354941539
PowerCons,EAP_FastWWSearch_EA,6.513503818,6.355414305,6.357506277,6.187902256,6.303736982,6.3436127276,0.10491054913059
Chinatown,EAP_FastWWSearch_EA,0.031086192,0.033161759,0.063971812,0.057418099,0.055924286,0.0483124296,0.013508189454602
OSULeaf,EAP_FastWWSearch_EA,19.695972987,21.894038314,21.743748931,21.741440555,22.19369736,21.4537796294,0.894205921863077
GunPointAgeSpan,EAP_FastWWSearch_EA,1.080364599,1.157018544,1.133817248,1.131783582,1.328255414,1.1662478773999998,0.0847904397908623
GunPointMaleVersusFemale,EAP_FastWWSearch_EA,1.146477057,1.357279284,1.08150952,1.273139007,1.119168765,1.1955147266,0.1033671968883473
GunPointOldVersusYoung,EAP_FastWWSearch_EA,0.96326473,1.240221671,1.238687055,1.293443729,1.141132008,1.1753498386,0.1168906136444542
Earthquakes,EAP_FastWWSearch_EA,110.083793836,109.668511066,114.9280786,117.086030694,108.66338196,112.0859592312,3.3059072648250503
Haptics,EAP_FastWWSearch_EA,60.728368049,60.153972486,60.724539227,63.03080563,62.212529315,61.3700429414,1.0747246217413184
Computers,EAP_FastWWSearch_EA,130.448631137,138.644219426,142.413499127,155.320861897,136.454545759,140.6563514692,8.295020614131312
DistalPhalanxOutlineAgeGroup,EAP_FastWWSearch_EA,1.067578768,1.439306731,1.557858254,1.460597365,1.232432279,1.3515546794,0.1771916246712163
DistalPhalanxTW,EAP_FastWWSearch_EA,1.103051281,1.512564237,1.930634717,1.456563022,1.512941487,1.5031509488,0.2627458908545082
MiddlePhalanxTW,EAP_FastWWSearch_EA,0.988182628,1.453796074,1.459889102,1.486923563,1.338153961,1.3453890655999998,0.1857649792407413
MiddlePhalanxOutlineAgeGroup,EAP_FastWWSearch_EA,0.930355275,1.071594221,1.06103598,1.094828984,1.068959036,1.0453546992,0.0585903613410806
SyntheticControl,EAP_FastWWSearch_EA,1.329243175,1.564244267,1.782368225,1.703567797,1.959324482,1.6677495892,0.2120076592825156
ProximalPhalanxOutlineAgeGroup,EAP_FastWWSearch_EA,0.826798154,1.003334481,0.99813934,0.947455828,0.974465961,0.9500387528,0.0647235758080535
ProximalPhalanxTW,EAP_FastWWSearch_EA,0.831401422,0.910996991,0.91688195,0.919890218,0.920084873,0.8998510908,0.0343820039446309
SonyAIBORobotSurface1,EAP_FastWWSearch_EA,0.015364606,0.24564988,0.052166188,0.081648251,0.210597515,0.121085288,0.0905657343561244
InlineSkate,EAP_FastWWSearch_EA,104.233648249,137.12996698,105.749232144,121.597228233,104.065236299,114.555062381,13.063912925450373
EOGHorizontalSignal,EAP_FastWWSearch_EA,636.173553454,686.209544911,649.154670723,671.029375659,658.312519685,660.1759328864,17.300872359022513
EOGVerticalSignal,EAP_FastWWSearch_EA,610.714046561,635.365059555,653.785354052,691.355511418,655.757788399,649.3955519970001,26.508489921869543
LargeKitchenAppliances,EAP_FastWWSearch_EA,231.681708843,245.08436796,230.472343027,228.738175373,247.066409931,236.6086010268,7.811221684033608
RefrigerationDevices,EAP_FastWWSearch_EA,187.062569977,193.938466558,197.427399642,203.618022271,188.12714776,194.03472124160004,6.113419795985247
ScreenType,EAP_FastWWSearch_EA,286.801228812,296.574548517,294.659843477,311.640776044,311.557194425,300.246718255,9.830875961202745
SmallKitchenAppliances,EAP_FastWWSearch_EA,179.743846979,174.10248559,184.473114127,190.94063235,181.103054374,182.072626684,5.555003130390025
CricketX,EAP_FastWWSearch_EA,48.490123508,53.286626622,52.96970396,51.702230099,52.368186519,51.7633741416,1.7239046415605597
CricketY,EAP_FastWWSearch_EA,47.956690314,53.714563989,53.37284955,53.173176123,54.660121656,52.5754803264,2.365142709696075
CricketZ,EAP_FastWWSearch_EA,47.050927596,50.367413341,49.572655408,51.334765663,49.060218738,49.477196149200005,1.4361624470069088
Adiac,EAP_FastWWSearch_EA,4.339350016,4.555662561,4.584029408,4.804721565,4.410266025,4.538805915,0.1608388029770946
DistalPhalanxOutlineCorrect,EAP_FastWWSearch_EA,2.940983188,3.050604913,2.995460736,2.944267708,3.01903785,2.990070879,0.0425206705522741
ECGFiveDays,EAP_FastWWSearch_EA,0.289816807,0.243647249,0.136537132,0.194810847,0.258880482,0.2247385034,0.0537281071633448
MiddlePhalanxOutlineCorrect,EAP_FastWWSearch_EA,2.330752832,2.545284074,2.537839895,2.516159658,2.519522139,2.4899117196,0.0803249529577651
ProximalPhalanxOutlineCorrect,EAP_FastWWSearch_EA,1.947212654,2.320167521,2.27678532,2.579919787,2.215818761,2.2679808086,0.2028398318046349
SemgHandGenderCh2,EAP_FastWWSearch_EA,601.917968358,591.495335654,602.966093291,617.607517697,606.076850616,604.0127531232001,8.38149726948498
SemgHandMovementCh2,EAP_FastWWSearch_EA,1374.991662822,1406.980847117,1434.287025213,1459.463100273,1433.093380977,1421.7632032804,28.67959667178745
SemgHandSubjectCh2,EAP_FastWWSearch_EA,1393.700589003,1434.923607214,1444.520726417,1469.878820238,1435.659122561,1435.7365730866,24.537910507008757
FiftyWords,EAP_FastWWSearch_EA,38.122976043,39.514129981,39.410074453,41.091762864,40.779654772,39.7837196226,1.0651969271443351
WordSynonyms,EAP_FastWWSearch_EA,16.688970684,17.035503431,16.876871855,17.664357565,17.350940815,17.12332887,0.346883452486148
CBF,EAP_FastWWSearch_EA,0.122904733,0.175405435,0.137485046,0.131794918,0.113077826,0.1361335916,0.0213049253877955
SonyAIBORobotSurface2,EAP_FastWWSearch_EA,0.021946714,0.246305668,0.085855783,0.070228793,0.227269671,0.1303213258,0.0896489852147847
Strawberry,EAP_FastWWSearch_EA,14.9816532,16.274403504,16.417672605,16.569440777,16.224294016,16.093492820399998,0.5687959141620557
AllGestureWiimoteX,EAP_FastWWSearch_EA,54.541600883,60.296306319,62.487595949,55.769838282,59.108739305,58.4408161476,2.919020189021892
AllGestureWiimoteY,EAP_FastWWSearch_EA,35.17862981,44.673155059,44.749650584,42.204157264,45.653087083,42.49173596,3.831843726594532
AllGestureWiimoteZ,EAP_FastWWSearch_EA,34.558402749,37.088125572,37.82045146,37.058622025,33.558431018,36.0168065648,1.6526821107112493
EthanolLevel,EAP_FastWWSearch_EA,1398.105173017,1528.560451775,1544.502233423,1582.346510595,1522.595695307,1515.2220128233998,62.14767708084227
Symbols,EAP_FastWWSearch_EA,0.373750651,0.56095295,0.517927114,0.390307869,0.445557517,0.4576992202,0.072145837514137
PLAID,EAP_FastWWSearch_EA,736.897118957,828.847456215,913.172565846,840.784849532,804.49189077,824.8387762639999,56.95776679039093
ItalyPowerDemand,EAP_FastWWSearch_EA,0.017409061,0.323985135,0.17810677,0.169365437,0.275484589,0.1928701984,0.1054260949652655
SwedishLeaf,EAP_FastWWSearch_EA,8.16030767,8.736937435,8.52525582,8.933893316,8.879208531,8.6471205544,0.2814279004032535
MedicalImages,EAP_FastWWSearch_EA,4.056800392,4.363549655,4.371862326,4.132811805,4.294279903,4.2438608162,0.1269451646566336
TwoLeadECG,EAP_FastWWSearch_EA,0.014696803,0.217104032,0.04379215,0.086309509,0.183762113,0.1091329214,0.0786584794949067
ShapesAll,EAP_FastWWSearch_EA,191.796338853,200.498324076,198.400944227,207.289158487,197.468482667,199.090649662,5.01021324365467
MoteStrain,EAP_FastWWSearch_EA,0.143305113,0.099363293,0.110327751,0.069302419,0.048869896,0.0942336944,0.0327804156819404
HandOutlines,EAP_FastWWSearch_EA,6227.627760163,6779.300580412,6971.848186256,7110.473273927,6914.834870521,6800.8169342558,305.6624315906077
CinCECGTorso,EAP_FastWWSearch_EA,20.827011772,21.674146918,21.919980082,20.178798202,22.39441539,21.398870472799995,0.7942343165465735
Phoneme,EAP_FastWWSearch_EA,430.912751451,444.53205416,462.562703893,484.84015225,447.08076685,453.9856857208,18.411804342029967
InsectWingbeatSound,EAP_FastWWSearch_EA,9.402989571,10.198611446,10.243129521,10.1139886,10.288742996,10.0494924268,0.3283590534506129
FaceAll,EAP_FastWWSearch_EA,12.195294929,12.978075798,13.000126033,12.835326643,12.993606882,12.800486057,0.308596842828032
FacesUCR,EAP_FastWWSearch_EA,2.33738885,2.550329382,2.4868516,2.456778452,2.42533629,2.4513369148,0.0703570973192506
Mallat,EAP_FastWWSearch_EA,4.731605565,4.805730352,4.860120315,5.12413679,4.933493828,4.891017369999999,0.134007119576331
MixedShapesSmallTrain,EAP_FastWWSearch_EA,31.525758109,32.223197267,34.02507883,34.697889104,33.280071751,33.150399012200005,1.155488340722322
PhalangesOutlinesCorrect,EAP_FastWWSearch_EA,20.633196794,21.486399137,21.801723343,21.922811647,22.562873495,21.6814008832,0.6303186670567498
FreezerSmallTrain,EAP_FastWWSearch_EA,0.200669372,0.282115003,0.274327676,0.226975511,0.230887947,0.2429951018,0.0306815083258613
MixedShapesRegularTrain,EAP_FastWWSearch_EA,512.224941516,567.062657308,550.414802915,583.674129511,567.98721005,556.2727482600001,24.40906081510685
FreezerRegularTrain,EAP_FastWWSearch_EA,4.091191979,6.034468591,4.556004716,4.739118415,4.137652106,4.7116871614,0.7055878009410455
Yoga,EAP_FastWWSearch_EA,17.107219154,17.896198398,18.173834855,18.463410252,17.528622896,17.833857111,0.4768603792270668
MelbournePedestrian,EAP_FastWWSearch_EA,2.924220006,3.050610341,2.983132925,2.882574645,3.041969055,2.9765013944000005,0.0653876220313588
NonInvasiveFetalECGThorax1,EAP_FastWWSearch_EA,1074.150067948,1202.546374886,1225.987035844,1233.055136119,1224.947462875,1192.1372155344002,59.8764001664982
NonInvasiveFetalECGThorax2,EAP_FastWWSearch_EA,1002.526724102,1155.13701293,1126.746432498,1168.735771946,1124.505217879,1115.530231871,58.95027209262968
ChlorineConcentration,EAP_FastWWSearch_EA,2.685748264,3.557806788,3.177447861,3.016585634,3.094570376,3.1064317846,0.2807028055070435
FordB,EAP_FastWWSearch_EA,9604.208360101,10124.425053826,10083.478075762,10228.012535075,10097.855111072,10027.5958271672,217.65058965943595
UWaveGestureLibraryAll,EAP_FastWWSearch_EA,1544.79046158,1668.601195608,1697.346032392,1695.701606546,1685.931007033,1658.4740606317998,57.75348270917454
UWaveGestureLibraryX,EAP_FastWWSearch_EA,260.344510924,265.768861674,265.879113019,270.86352434,265.322446309,265.6356912532,3.3317244475395023
UWaveGestureLibraryY,EAP_FastWWSearch_EA,224.803193821,233.20626239,225.811839214,231.908825863,231.563430062,229.45871027,3.4482041882700307
UWaveGestureLibraryZ,EAP_FastWWSearch_EA,232.784190695,237.696353276,239.705945655,243.489269663,241.631508726,239.061453603,3.684932480262604
FordA,EAP_FastWWSearch_EA,8184.242017825,8657.734717762,8644.448167696,8735.027391678,8548.870040253,8554.0644670428,194.14424551636904
ECG5000,EAP_FastWWSearch_EA,8.535549262,8.783692771,8.634255981,8.288771224,9.535296599,8.7555131674,0.4218511009629344
TwoPatterns,EAP_FastWWSearch_EA,55.311060102,57.613869903,58.131746898,57.245880771,57.947090316,57.249929598,1.0154130862288944
Wafer,EAP_FastWWSearch_EA,20.165223654,21.359614532,22.041674459,22.675428186,20.969355152,21.4422591966,0.8650193716056824
StarLightCurves,EAP_FastWWSearch_EA,1143.632803589,1207.450455956,1202.551286574,1259.980010811,1201.511292372,1203.0251698604002,36.860294698960814
ElectricDevices,EAP_FastWWSearch_EA,1176.129554096,1212.618030267,1224.709495869,1235.548338192,1200.777482556,1209.956580196,20.533842518708685
Crop,EAP_FastWWSearch_EA,214.63788,218.434658022,214.833554562,213.835568626,219.612219057,216.2707760534,2.3025992648029394
BeetleFly,UltraFastWWSearch,0.221837396,0.49966533,0.309778766,0.468459169,0.513392387,0.4026266095999999,0.1160387507622576
BirdChicken,UltraFastWWSearch,0.190421598,0.356194509,0.301450773,0.334401596,0.640869424,0.36466758,0.1494210883905476
Coffee,UltraFastWWSearch,0.057345294,0.153849326,0.148942829,0.308525272,0.338455075,0.2014235592,0.1058531949608268
Beef,UltraFastWWSearch,0.307595108,0.567280316,0.361463977,0.415362917,0.593917894,0.4491240424,0.1129430868878721
OliveOil,UltraFastWWSearch,0.049601899,0.067460839,0.10595937,0.059248661,0.10710753,0.0778756598,0.0240750332932445
Rock,UltraFastWWSearch,7.270869689,13.358726422,10.278769383,9.095169506,11.591620431,10.3190310862,2.080864121013058
PickupGestureWiimoteZ,UltraFastWWSearch,0.4424883,0.745042563,0.537757212,0.676469223,0.895600183,0.6594714962,0.1582808651297029
ShakeGestureWiimoteZ,UltraFastWWSearch,0.604007824,1.108457109,0.881430269,0.846626626,1.006981437,0.889500653,0.1703837626846302
Wine,UltraFastWWSearch,0.019193802,0.116656567,0.070231692,0.142295639,0.213092136,0.1122939672,0.0655992060569501
FaceFour,UltraFastWWSearch,0.188271726,0.210948441,0.256209611,0.207528002,0.219609685,0.2165134929999999,0.0223368504705872
Car,UltraFastWWSearch,0.608988392,0.625468501,0.63488758,0.589875087,0.607815477,0.6134070074,0.0155655727749793
Meat,UltraFastWWSearch,0.154828879,0.195657825,0.156769182,0.188637698,0.200828844,0.1793444856,0.0196200193401988
Lightning2,UltraFastWWSearch,7.18532974,8.467431021,7.486240262,7.281765748,6.775492241,7.439251802399999,0.5637757439532771
Herring,UltraFastWWSearch,0.278571364,0.365203337,0.328181204,0.291518719,0.412743726,0.33524367,0.0491474116512054
Lightning7,UltraFastWWSearch,2.064704805,2.841567713,2.806812448,2.457084157,2.822156061,2.5984650368,0.3024677726506414
DodgerLoopDay,UltraFastWWSearch,1.465554489,1.916830132,1.628204957,1.609083205,1.619674541,1.6478694648,0.1471493197034909
DodgerLoopGame,UltraFastWWSearch,0.126401575,0.210051611,0.148165724,0.14760113,0.198444418,0.1661328916,0.0323039052449359
DodgerLoopWeekend,UltraFastWWSearch,0.129240595,0.182198949,0.285145625,0.235955824,0.14343986,0.1951961706,0.0582237667986472
HouseTwenty,UltraFastWWSearch,24.739482024,31.48944449,26.456564364,26.748081118,25.120976956,26.9109097904,2.413084376263852
ToeSegmentation2,UltraFastWWSearch,0.543620955,0.596168729,0.57414989,0.633713464,0.637113949,0.5969533973999999,0.0355784695225689
BME,UltraFastWWSearch,0.071667246,0.234041417,0.167220184,0.379854518,0.384286728,0.2474140186,0.1214672220152736
UMD,UltraFastWWSearch,0.087588633,0.335614501,0.274601641,0.406946297,0.354993706,0.2919489556,0.1106072146961068
ECG200,UltraFastWWSearch,0.256718369,0.763970385,0.46783469,0.567107639,0.927268464,0.5965799094,0.2325185172621643
